ImageId,Label
8130,7
8131,0
8132,0
8133,3
8134,2
8135,4
8136,4
8137,2
8138,6
8139,7
8140,2
8141,0
8142,0
8143,8
8144,4
8145,1
8146,3
8147,2
8148,0
8149,7
8150,4
8151,2
8152,3
8153,0
8154,1
8155,2
8156,8
8157,7
8158,2
8159,1
8160,1
8161,0
8162,7
8163,2
8164,6
8165,3
8166,7
8167,2
8168,1
8169,4
8170,1
8171,8
8172,2
8173,8
8174,7
8175,2
8176,8
8177,2
8178,4
8179,1
8180,4
8181,2
8182,2
8183,4
8184,2
8185,4
8186,2
8187,4
8188,2
8189,0
8190,1
8191,7
8192,5
8193,2
8194,1
8195,0
8196,2
8197,8
8198,7
8199,0
8200,0
8201,2
8202,8
8203,2
8204,3
8205,2
8206,8
8207,2
8208,7
8209,8
8210,4
8211,1
8212,2
8213,0
8214,8
8215,1
8216,7
8217,5
8218,4
8219,7
8220,7
8221,7
8222,7
8223,2
8224,9
8225,7
8226,1
8227,4
8228,0
8229,0
8230,7
8231,8
8232,7
8233,7
8234,7
8235,2
8236,4
8237,4
8238,4
8239,6
8240,8
8241,1
8242,7
8243,3
8244,2
8245,0
8246,2
8247,2
8248,8
8249,4
8250,2
8251,2
8252,4
8253,0
8254,2
8255,0
8256,1
8257,8
8258,0
8259,0
8260,1
8261,2
8262,2
8263,2
8264,8
8265,0
8266,8
8267,0
8268,0
8269,8
8270,4
8271,2
8272,2
8273,2
8274,3
8275,0
8276,2
8277,4
8278,2
8279,8
8280,4
8281,3
8282,0
8283,2
8284,0
8285,7
8286,7
8287,4
8288,8
8289,7
8290,2
8291,2
8292,7
8293,2
8294,1
8295,2
8296,0
8297,0
8298,0
8299,1
8300,8
8301,2
8302,1
8303,7
8304,2
8305,7
8306,2
8307,8
8308,1
8309,1
8310,0
8311,7
8312,0
8313,9
8314,2
8315,7
8316,0
8317,8
8318,8
8319,6
8320,3
8321,2
8322,2
8323,0
8324,7
8325,3
8326,2
8327,2
8328,4
8329,8
8330,7
8331,0
8332,2
8333,7
8334,2
8335,2
8336,2
8337,2
8338,5
8339,1
8340,2
8341,7
8342,8
8343,1
8344,2
8345,2
8346,7
8347,4
8348,1
8349,8
8350,2
8351,8
8352,4
8353,0
8354,7
8355,2
8356,8
8357,7
8358,4
8359,8
8360,7
8361,8
8362,2
8363,0
8364,2
8365,8
8366,2
8367,1
8368,4
8369,0
8370,3
8371,0
8372,3
8373,7
8374,2
8375,8
8376,1
8377,5
8378,1
8379,1
8380,0
8381,2
8382,4
8383,2
8384,0
8385,0
8386,4
8387,5
8388,2
8389,8
8390,7
8391,2
8392,8
8393,2
8394,8
8395,6
8396,3
8397,7
8398,2
8399,3
8400,0
8401,2
8402,2
8403,8
8404,7
8405,8
8406,2
8407,0
8408,8
8409,4
8410,4
8411,4
8412,0
8413,0
8414,1
8415,8
8416,4
8417,4
8418,7
8419,4
8420,6
8421,8
8422,2
8423,0
8424,1
8425,1
8426,6
8427,2
8428,4
8429,4
8430,1
8431,0
8432,7
8433,4
8434,4
8435,2
8436,0
8437,0
8438,2
8439,4
8440,8
8441,2
8442,8
8443,8
8444,4
8445,9
8446,4
8447,4
8448,8
8449,0
8450,8
8451,8
8452,4
8453,4
8454,8
8455,7
8456,4
8457,7
8458,2
8459,4
8460,2
8461,6
8462,0
8463,7
8464,2
8465,7
8466,0
8467,2
8468,4
8469,2
8470,0
8471,8
8472,2
8473,7
8474,2
8475,1
8476,0
8477,2
8478,7
8479,7
8480,0
8481,1
8482,8
8483,7
8484,0
8485,4
8486,3
8487,4
8488,1
8489,0
8490,0
8491,2
8492,2
8493,2
8494,4
8495,8
8496,4
8497,2
8498,2
8499,7
8500,7
8501,1
8502,4
8503,4
8504,2
8505,7
8506,0
8507,4
8508,1
8509,4
8510,2
8511,7
8512,2
8513,7
8514,4
8515,2
8516,4
8517,1
8518,7
8519,6
8520,8
8521,8
8522,2
8523,1
8524,2
8525,7
8526,8
8527,7
8528,0
8529,1
8530,2
8531,0
8532,8
8533,4
8534,2
8535,2
8536,4
8537,0
8538,0
8539,2
8540,2
8541,1
8542,7
8543,0
8544,1
8545,2
8546,2
8547,1
8548,2
8549,0
8550,0
8551,1
8552,4
8553,8
8554,2
8555,2
8556,2
8557,1
8558,1
8559,7
8560,7
8561,4
8562,2
8563,7
8564,4
8565,4
8566,6
8567,0
8568,0
8569,8
8570,4
8571,0
8572,8
8573,0
8574,1
8575,2
8576,2
8577,2
8578,8
8579,2
8580,0
8581,2
8582,7
8583,1
8584,8
8585,7
8586,0
8587,2
8588,0
8589,4
8590,8
8591,7
8592,6
8593,2
8594,0
8595,2
8596,4
8597,7
8598,2
8599,0
8600,7
8601,7
8602,1
8603,8
8604,7
8605,1
8606,2
8607,0
8608,4
8609,3
8610,7
8611,2
8612,0
8613,0
8614,7
8615,2
8616,4
8617,3
8618,2
8619,8
8620,2
8621,1
8622,1
8623,7
8624,1
8625,9
8626,1
8627,2
8628,8
8629,4
8630,8
8631,2
8632,2
8633,1
8634,7
8635,4
8636,0
8637,0
8638,9
8639,4
8640,8
8641,8
8642,1
8643,7
8644,2
8645,8
8646,8
8647,7
8648,7
8649,1
8650,0
8651,4
8652,8
8653,3
8654,2
8655,2
8656,8
8657,2
8658,0
8659,8
8660,4
8661,2
8662,8
8663,1
8664,8
8665,2
8666,5
8667,2
8668,8
8669,1
8670,0
8671,8
8672,1
8673,7
8674,0
8675,0
8676,2
8677,8
8678,1
8679,7
8680,0
8681,8
8682,7
8683,6
8684,8
8685,7
8686,8
8687,7
8688,2
8689,4
8690,0
8691,7
8692,7
8693,7
8694,0
8695,7
8696,1
8697,2
8698,2
8699,8
8700,8
8701,7
8702,1
8703,4
8704,7
8705,2
8706,1
8707,7
8708,0
8709,6
8710,7
8711,3
8712,7
8713,2
8714,0
8715,0
8716,1
8717,4
8718,8
8719,0
8720,2
8721,1
8722,7
8723,7
8724,0
8725,1
8726,0
8727,8
8728,0
8729,2
8730,7
8731,7
8732,0
8733,8
8734,1
8735,2
8736,7
8737,3
8738,2
8739,4
8740,2
8741,8
8742,0
8743,6
8744,2
8745,6
8746,2
8747,2
8748,4
8749,4
8750,1
8751,2
8752,4
8753,6
8754,8
8755,7
8756,1
8757,2
8758,2
8759,2
8760,1
8761,2
8762,4
8763,8
8764,2
8765,4
8766,2
8767,2
8768,8
8769,2
8770,7
8771,0
8772,8
8773,2
8774,0
8775,7
8776,8
8777,7
8778,7
8779,2
8780,8
8781,1
8782,2
8783,8
8784,1
8785,8
8786,8
8787,2
8788,4
8789,8
8790,8
8791,1
8792,3
8793,2
8794,7
8795,6
8796,7
8797,0
8798,8
8799,7
8800,0
8801,7
8802,7
8803,2
8804,0
8805,0
8806,4
8807,8
8808,8
8809,7
8810,7
8811,8
8812,6
8813,0
8814,7
8815,8
8816,2
8817,3
8818,7
8819,7
8820,1
8821,2
8822,8
8823,2
8824,0
8825,3
8826,8
8827,2
8828,0
8829,4
8830,6
8831,4
8832,9
8833,2
8834,0
8835,8
8836,0
8837,1
8838,2
8839,2
8840,2
8841,2
8842,7
8843,2
8844,4
8845,0
8846,0
8847,0
8848,1
8849,2
8850,7
8851,6
8852,2
8853,8
8854,0
8855,2
8856,2
8857,7
8858,0
8859,7
8860,8
8861,1
8862,7
8863,2
8864,8
8865,7
8866,8
8867,3
8868,7
8869,7
8870,8
8871,8
8872,1
8873,2
8874,8
8875,3
8876,7
8877,2
8878,1
8879,8
8880,1
8881,2
8882,2
8883,0
8884,0
8885,7
8886,2
8887,7
8888,4
8889,4
8890,1
8891,2
8892,8
8893,1
8894,1
8895,7
8896,8
8897,8
8898,2
8899,2
8900,8
8901,7
8902,7
8903,1
8904,2
8905,8
8906,1
8907,1
8908,1
8909,2
8910,1
8911,6
8912,2
8913,6
8914,2
8915,2
8916,2
8917,4
8918,7
8919,7
8920,0
8921,4
8922,2
8923,7
8924,2
8925,8
8926,8
8927,8
8928,7
8929,1
8930,8
8931,1
8932,8
8933,2
8934,4
8935,7
8936,2
8937,4
8938,0
8939,0
8940,7
8941,7
8942,0
8943,7
8944,7
8945,4
8946,4
8947,6
8948,2
8949,7
8950,2
8951,4
8952,8
8953,4
8954,8
8955,4
8956,4
8957,3
8958,2
8959,4
8960,0
8961,0
8962,2
8963,2
8964,2
8965,2
8966,8
8967,7
8968,1
8969,6
8970,1
8971,2
8972,2
8973,1
8974,4
8975,1
8976,8
8977,7
8978,0
8979,4
8980,4
8981,4
8982,0
8983,6
8984,1
8985,0
8986,1
8987,1
8988,7
8989,1
8990,7
8991,2
8992,2
8993,7
8994,2
8995,2
8996,2
8997,0
8998,2
8999,8
9000,3
9001,8
9002,4
9003,8
9004,3
9005,9
9006,2
9007,2
9008,2
9009,8
9010,9
9011,2
9012,3
9013,8
9014,0
9015,3
9016,2
9017,1
9018,0
9019,1
9020,2
9021,9
9022,8
9023,1
9024,7
9025,7
9026,0
9027,7
9028,4
9029,1
9030,2
9031,2
9032,6
9033,0
9034,8
9035,4
9036,2
9037,2
9038,7
9039,7
9040,0
9041,8
9042,0
9043,8
9044,4
9045,0
9046,7
9047,4
9048,0
9049,0
9050,7
9051,0
9052,6
9053,1
9054,7
9055,2
9056,1
9057,1
9058,2
9059,7
9060,0
9061,8
9062,8
9063,2
9064,4
9065,9
9066,8
9067,3
9068,2
9069,4
9070,7
9071,7
9072,8
9073,0
9074,9
9075,2
9076,2
9077,0
9078,7
9079,0
9080,7
9081,8
9082,8
9083,2
9084,8
9085,1
9086,8
9087,7
9088,8
9089,7
9090,2
9091,0
9092,2
9093,4
9094,1
9095,0
9096,8
9097,8
9098,2
9099,3
9100,1
9101,2
9102,7
9103,0
9104,7
9105,9
9106,3
9107,4
9108,2
9109,4
9110,2
9111,7
9112,8
9113,0
9114,0
9115,2
9116,0
9117,6
9118,1
9119,2
9120,7
9121,4
9122,0
9123,4
9124,0
9125,3
9126,8
9127,2
9128,7
9129,3
9130,2
9131,7
9132,2
9133,2
9134,2
9135,0
9136,7
9137,7
9138,7
9139,0
9140,4
9141,0
9142,8
9143,7
9144,2
9145,7
9146,3
9147,2
9148,2
9149,7
9150,0
9151,7
9152,0
9153,0
9154,0
9155,0
9156,8
9157,3
9158,8
9159,8
9160,7
9161,6
9162,3
9163,2
9164,9
9165,7
9166,0
9167,2
9168,8
9169,2
9170,8
9171,2
9172,7
9173,7
9174,7
9175,2
9176,4
9177,4
9178,2
9179,8
9180,8
9181,1
9182,2
9183,4
9184,2
9185,7
9186,4
9187,7
9188,1
9189,8
9190,0
9191,8
9192,7
9193,2
9194,8
9195,2
9196,2
9197,7
9198,7
9199,2
9200,2
9201,1
9202,0
9203,8
9204,4
9205,0
9206,8
9207,3
9208,1
9209,2
9210,3
9211,2
9212,7
9213,1
9214,8
9215,2
9216,4
9217,0
9218,8
9219,4
9220,7
9221,7
9222,8
9223,8
9224,2
9225,2
9226,0
9227,4
9228,4
9229,7
9230,9
9231,4
9232,2
9233,2
9234,8
9235,0
9236,0
9237,0
9238,1
9239,4
9240,6
9241,4
9242,7
9243,7
9244,8
9245,2
9246,1
9247,3
9248,2
9249,0
9250,3
9251,2
9252,8
9253,1
9254,7
9255,2
9256,4
9257,8
9258,1
9259,0
9260,7
9261,8
9262,2
9263,5
9264,2
9265,4
9266,8
9267,2
9268,2
9269,0
9270,8
9271,7
9272,7
9273,0
9274,8
9275,3
9276,2
9277,6
9278,3
9279,0
9280,7
9281,2
9282,7
9283,2
9284,0
9285,1
9286,0
9287,3
9288,4
9289,8
9290,4
9291,4
9292,1
9293,4
9294,7
9295,2
9296,7
9297,1
9298,2
9299,4
9300,0
9301,2
9302,7
9303,4
9304,7
9305,8
9306,2
9307,7
9308,7
9309,7
9310,0
9311,7
9312,3
9313,3
9314,7
9315,1
9316,1
9317,2
9318,1
9319,1
9320,1
9321,1
9322,2
9323,8
9324,1
9325,2
9326,2
9327,2
9328,1
9329,4
9330,2
9331,1
9332,6
9333,9
9334,8
9335,4
9336,7
9337,2
9338,0
9339,6
9340,7
9341,2
9342,8
9343,0
9344,8
9345,8
9346,2
9347,4
9348,8
9349,0
9350,2
9351,7
9352,7
9353,0
9354,4
9355,7
9356,4
9357,2
9358,2
9359,7
9360,7
9361,0
9362,7
9363,2
9364,1
9365,4
9366,2
9367,7
9368,2
9369,0
9370,0
9371,4
9372,4
9373,8
9374,2
9375,0
9376,7
9377,3
9378,2
9379,1
9380,0
9381,6
9382,7
9383,4
9384,1
9385,4
9386,8
9387,0
9388,7
9389,8
9390,4
9391,8
9392,0
9393,0
9394,2
9395,1
9396,1
9397,0
9398,2
9399,2
9400,8
9401,0
9402,7
9403,8
9404,8
9405,2
9406,2
9407,0
9408,0
9409,8
9410,2
9411,7
9412,4
9413,1
9414,0
9415,1
9416,4
9417,2
9418,0
9419,4
9420,2
9421,1
9422,2
9423,7
9424,2
9425,0
9426,4
9427,4
9428,1
9429,8
9430,4
9431,8
9432,0
9433,7
9434,1
9435,0
9436,6
9437,1
9438,2
9439,0
9440,7
9441,8
9442,0
9443,4
9444,1
9445,2
9446,2
9447,3
9448,4
9449,2
9450,2
9451,1
9452,1
9453,7
9454,2
9455,2
9456,8
9457,0
9458,8
9459,7
9460,1
9461,8
9462,0
9463,3
9464,4
9465,4
9466,4
9467,2
9468,1
9469,7
9470,1
9471,6
9472,9
9473,2
9474,2
9475,8
9476,1
9477,9
9478,7
9479,7
9480,7
9481,2
9482,7
9483,2
9484,2
9485,7
9486,8
9487,8
9488,1
9489,8
9490,2
9491,1
9492,1
9493,7
9494,2
9495,8
9496,8
9497,6
9498,0
9499,8
9500,2
9501,4
9502,2
9503,8
9504,2
9505,2
9506,0
9507,7
9508,2
9509,2
9510,2
9511,2
9512,8
9513,8
9514,7
9515,8
9516,1
9517,2
9518,2
9519,8
9520,7
9521,2
9522,4
9523,0
9524,8
9525,0
9526,7
9527,7
9528,1
9529,8
9530,2
9531,4
9532,4
9533,7
9534,7
9535,7
9536,9
9537,2
9538,2
9539,1
9540,2
9541,0
9542,2
9543,2
9544,3
9545,7
9546,7
9547,8
9548,8
9549,8
9550,7
9551,8
9552,1
9553,2
9554,3
9555,7
9556,7
9557,4
9558,8
9559,0
9560,8
9561,8
9562,2
9563,1
9564,6
9565,4
9566,0
9567,2
9568,2
9569,0
9570,0
9571,2
9572,8
9573,0
9574,0
9575,6
9576,2
9577,1
9578,0
9579,7
9580,8
9581,0
9582,4
9583,5
9584,0
9585,1
9586,6
9587,0
9588,4
9589,2
9590,4
9591,7
9592,7
9593,2
9594,7
9595,8
9596,4
9597,4
9598,2
9599,7
9600,8
9601,8
9602,7
9603,2
9604,6
9605,1
9606,1
9607,0
9608,7
9609,0
9610,2
9611,8
9612,2
9613,4
9614,4
9615,7
9616,3
9617,2
9618,2
9619,1
9620,4
9621,0
9622,9
9623,3
9624,8
9625,7
9626,4
9627,8
9628,0
9629,2
9630,9
9631,2
9632,8
9633,8
9634,2
9635,8
9636,2
9637,4
9638,2
9639,7
9640,7
9641,9
9642,0
9643,8
9644,8
9645,8
9646,4
9647,1
9648,2
9649,4
9650,2
9651,4
9652,7
9653,4
9654,2
9655,8
9656,7
9657,2
9658,2
9659,1
9660,8
9661,0
9662,6
9663,5
9664,7
9665,0
9666,7
9667,1
9668,2
9669,7
9670,2
9671,2
9672,0
9673,8
9674,2
9675,1
9676,7
9677,7
9678,8
9679,6
9680,8
9681,7
9682,8
9683,4
9684,0
9685,4
9686,1
9687,7
9688,2
9689,8
9690,2
9691,2
9692,6
9693,2
9694,0
9695,3
9696,0
9697,2
9698,0
9699,2
9700,1
9701,7
9702,7
9703,0
9704,2
9705,2
9706,7
9707,2
9708,4
9709,0
9710,2
9711,1
9712,7
9713,7
9714,4
9715,1
9716,4
9717,2
9718,0
9719,7
9720,2
9721,3
9722,7
9723,4
9724,1
9725,8
9726,1
9727,8
9728,2
9729,4
9730,2
9731,4
9732,0
9733,8
9734,4
9735,2
9736,4
9737,7
9738,7
9739,0
9740,7
9741,2
9742,6
9743,2
9744,8
9745,7
9746,2
9747,7
9748,2
9749,8
9750,4
9751,4
9752,3
9753,2
9754,2
9755,0
9756,2
9757,1
9758,2
9759,2
9760,1
9761,7
9762,2
9763,7
9764,1
9765,8
9766,7
9767,2
9768,8
9769,4
9770,8
9771,3
9772,4
9773,2
9774,2
9775,8
9776,0
9777,1
9778,7
9779,3
9780,3
9781,0
9782,2
9783,8
9784,8
9785,2
9786,4
9787,1
9788,8
9789,0
9790,3
9791,1
9792,0
9793,1
9794,2
9795,0
9796,2
9797,8
9798,4
9799,6
9800,4
9801,2
9802,8
9803,2
9804,0
9805,0
9806,7
9807,2
9808,8
9809,0
9810,2
9811,2
9812,0
9813,4
9814,8
9815,7
9816,7
9817,1
9818,2
9819,2
9820,8
9821,8
9822,4
9823,7
9824,7
9825,2
9826,8
9827,7
9828,2
9829,2
9830,1
9831,5
9832,2
9833,8
9834,2
9835,7
9836,0
9837,8
9838,4
9839,2
9840,0
9841,7
9842,0
9843,1
9844,8
9845,7
9846,7
9847,8
9848,7
9849,8
9850,2
9851,8
9852,4
9853,1
9854,2
9855,1
9856,2
9857,1
9858,1
9859,0
9860,0
9861,2
9862,9
9863,0
9864,7
9865,2
9866,2
9867,2
9868,1
9869,0
9870,0
9871,7
9872,0
9873,7
9874,4
9875,2
9876,7
9877,6
9878,7
9879,7
9880,7
9881,8
9882,8
9883,4
9884,2
9885,8
9886,0
9887,2
9888,2
9889,2
9890,0
9891,2
9892,7
9893,8
9894,4
9895,7
9896,2
9897,0
9898,7
9899,2
9900,2
9901,0
9902,8
9903,3
9904,7
9905,7
9906,8
9907,7
9908,1
9909,4
9910,7
9911,8
9912,8
9913,8
9914,8
9915,8
9916,2
9917,2
9918,2
9919,7
9920,2
9921,1
9922,2
9923,7
9924,1
9925,8
9926,0
9927,0
9928,8
9929,2
9930,2
9931,2
9932,3
9933,2
9934,0
9935,7
9936,7
9937,0
9938,2
9939,2
9940,7
9941,7
9942,2
9943,8
9944,6
9945,2
9946,8
9947,8
9948,7
9949,4
9950,2
9951,4
9952,3
9953,7
9954,0
9955,4
9956,2
9957,7
9958,4
9959,8
9960,2
9961,2
9962,7
9963,7
9964,0
9965,7
9966,8
9967,0
9968,7
9969,0
9970,1
9971,2
9972,7
9973,7
9974,0
9975,4
9976,4
9977,4
9978,8
9979,7
9980,7
9981,0
9982,2
9983,8
9984,8
9985,4
9986,7
9987,0
9988,7
9989,4
9990,4
9991,2
9992,6
9993,2
9994,2
9995,1
9996,1
9997,7
9998,2
9999,7
10000,3
10001,0
10002,1
10003,2
10004,1
10005,2
10006,7
10007,2
10008,8
10009,4
10010,0
10011,4
10012,1
10013,0
10014,6
10015,8
10016,7
10017,8
10018,2
10019,7
10020,2
10021,3
10022,2
10023,8
10024,1
10025,1
10026,7
10027,1
10028,9
10029,2
10030,0
10031,8
10032,0
10033,2
10034,0
10035,8
10036,7
10037,1
10038,0
10039,8
10040,0
10041,1
10042,2
10043,7
10044,0
10045,7
10046,4
10047,8
10048,1
10049,2
10050,1
10051,2
10052,2
10053,7
10054,4
10055,8
10056,6
10057,2
10058,2
10059,8
10060,2
10061,7
10062,2
10063,4
10064,4
10065,2
10066,8
10067,4
10068,4
10069,2
10070,6
10071,3
10072,2
10073,9
10074,2
10075,4
10076,1
10077,2
10078,3
10079,7
10080,0
10081,8
10082,9
10083,7
10084,0
10085,2
10086,2
10087,4
10088,4
10089,2
10090,8
10091,2
10092,4
10093,1
10094,1
10095,7
10096,3
10097,2
10098,8
10099,2
10100,4
10101,8
10102,7
10103,1
10104,7
10105,2
10106,4
10107,0
10108,1
10109,4
10110,8
10111,0
10112,2
10113,4
10114,1
10115,0
10116,7
10117,7
10118,1
10119,7
10120,2
10121,2
10122,1
10123,0
10124,7
10125,7
10126,8
10127,4
10128,2
10129,9
10130,7
10131,8
10132,2
10133,2
10134,4
10135,8
10136,7
10137,0
10138,2
10139,2
10140,6
10141,0
10142,0
10143,3
10144,4
10145,8
10146,2
10147,8
10148,0
10149,0
10150,2
10151,2
10152,2
10153,8
10154,4
10155,0
10156,0
10157,7
10158,2
10159,2
10160,0
10161,8
10162,7
10163,0
10164,7
10165,2
10166,2
10167,4
10168,2
10169,4
10170,4
10171,2
10172,2
10173,2
10174,3
10175,7
10176,7
10177,0
10178,8
10179,0
10180,7
10181,4
10182,4
10183,0
10184,4
10185,8
10186,1
10187,8
10188,7
10189,4
10190,0
10191,1
10192,2
10193,8
10194,7
10195,7
10196,7
10197,4
10198,4
10199,6
10200,2
10201,1
10202,2
10203,2
10204,2
10205,1
10206,2
10207,8
10208,8
10209,4
10210,0
10211,7
10212,8
10213,0
10214,1
10215,0
10216,4
10217,4
10218,6
10219,1
10220,1
10221,1
10222,0
10223,4
10224,2
10225,1
10226,8
10227,3
10228,0
10229,7
10230,2
10231,7
10232,1
10233,7
10234,7
10235,6
10236,8
10237,1
10238,1
10239,8
10240,3
10241,0
10242,2
10243,8
10244,1
10245,2
10246,7
10247,7
10248,2
10249,7
10250,4
10251,0
10252,1
10253,8
10254,2
10255,8
10256,1
10257,1
10258,1
10259,2
10260,7
10261,1
10262,2
10263,1
10264,2
10265,8
10266,0
10267,7
10268,2
10269,0
10270,4
10271,0
10272,8
10273,3
10274,8
10275,8
10276,8
10277,2
10278,2
10279,8
10280,0
10281,7
10282,8
10283,1
10284,1
10285,2
10286,1
10287,7
10288,4
10289,2
10290,1
10291,0
10292,2
10293,4
10294,7
10295,0
10296,2
10297,2
10298,0
10299,2
10300,1
10301,7
10302,7
10303,4
10304,3
10305,4
10306,3
10307,2
10308,1
10309,4
10310,8
10311,4
10312,1
10313,6
10314,8
10315,2
10316,2
10317,7
10318,2
10319,0
10320,1
10321,3
10322,1
10323,0
10324,8
10325,7
10326,2
10327,2
10328,7
10329,8
10330,2
10331,2
10332,7
10333,7
10334,2
10335,0
10336,2
10337,2
10338,7
10339,8
10340,9
10341,8
10342,2
10343,1
10344,8
10345,7
10346,4
10347,4
10348,1
10349,7
10350,8
10351,1
10352,2
10353,8
10354,3
10355,2
10356,0
10357,7
10358,4
10359,1
10360,1
10361,7
10362,2
10363,2
10364,2
10365,4
10366,1
10367,0
10368,4
10369,8
10370,1
10371,8
10372,7
10373,8
10374,0
10375,2
10376,8
10377,0
10378,8
10379,7
10380,1
10381,7
10382,5
10383,2
10384,2
10385,2
10386,4
10387,7
10388,0
10389,1
10390,7
10391,3
10392,8
10393,2
10394,7
10395,8
10396,2
10397,8
10398,2
10399,2
10400,0
10401,8
10402,1
10403,4
10404,1
10405,1
10406,1
10407,2
10408,8
10409,4
10410,7
10411,7
10412,2
10413,9
10414,0
10415,2
10416,4
10417,9
10418,2
10419,1
10420,8
10421,7
10422,4
10423,4
10424,2
10425,4
10426,1
10427,2
10428,7
10429,1
10430,0
10431,0
10432,0
10433,2
10434,8
10435,4
10436,3
10437,2
10438,0
10439,6
10440,7
10441,2
10442,1
10443,4
10444,2
10445,4
10446,4
10447,0
10448,1
10449,2
10450,2
10451,1
10452,8
10453,2
10454,1
10455,4
10456,4
10457,7
10458,0
10459,8
10460,1
10461,2
10462,4
10463,7
10464,7
10465,2
10466,8
10467,2
10468,4
10469,4
10470,2
10471,7
10472,4
10473,7
10474,6
10475,2
10476,2
10477,2
10478,2
10479,0
10480,7
10481,8
10482,4
10483,4
10484,2
10485,8
10486,6
10487,2
10488,0
10489,0
10490,2
10491,2
10492,7
10493,1
10494,3
10495,4
10496,7
10497,8
10498,7
10499,8
10500,8
10501,7
10502,2
10503,4
10504,7
10505,2
10506,2
10507,0
10508,4
10509,7
10510,2
10511,0
10512,0
10513,7
10514,8
10515,8
10516,8
10517,6
10518,8
10519,2
10520,8
10521,7
10522,6
10523,0
10524,2
10525,8
10526,2
10527,0
10528,1
10529,8
10530,2
10531,4
10532,4
10533,8
10534,4
10535,2
10536,8
10537,8
10538,8
10539,2
10540,1
10541,2
10542,7
10543,2
10544,7
10545,4
10546,7
10547,8
10548,2
10549,1
10550,2
10551,8
10552,2
10553,8
10554,7
10555,7
10556,8
10557,2
10558,2
10559,2
10560,8
10561,7
10562,2
10563,4
10564,7
10565,8
10566,1
10567,7
10568,2
10569,2
10570,0
10571,2
10572,1
10573,2
10574,0
10575,3
10576,0
10577,4
10578,7
10579,6
10580,7
10581,8
10582,8
10583,1
10584,2
10585,8
10586,7
10587,3
10588,7
10589,6
10590,2
10591,5
10592,8
10593,1
10594,7
10595,2
10596,7
10597,4
10598,1
10599,8
10600,0
10601,2
10602,8
10603,7
10604,1
10605,0
10606,2
10607,2
10608,4
10609,4
10610,7
10611,8
10612,4
10613,2
10614,2
10615,2
10616,2
10617,0
10618,7
10619,0
10620,0
10621,4
10622,4
10623,2
10624,4
10625,1
10626,1
10627,4
10628,4
10629,8
10630,1
10631,4
10632,8
10633,8
10634,2
10635,0
10636,2
10637,4
10638,2
10639,7
10640,4
10641,2
10642,7
10643,3
10644,8
10645,4
10646,2
10647,4
10648,8
10649,4
10650,1
10651,0
10652,7
10653,3
10654,2
10655,8
10656,7
10657,7
10658,7
10659,7
10660,2
10661,2
10662,0
10663,6
10664,4
10665,4
10666,7
10667,7
10668,1
10669,4
10670,4
10671,8
10672,7
10673,0
10674,6
10675,3
10676,0
10677,4
10678,8
10679,2
10680,8
10681,7
10682,2
10683,8
10684,7
10685,7
10686,2
10687,4
10688,0
10689,2
10690,1
10691,2
10692,2
10693,2
10694,0
10695,2
10696,8
10697,2
10698,0
10699,4
10700,2
10701,2
10702,1
10703,8
10704,0
10705,1
10706,1
10707,0
10708,2
10709,2
10710,2
10711,8
10712,8
10713,4
10714,0
10715,0
10716,4
10717,2
10718,4
10719,2
10720,7
10721,2
10722,4
10723,2
10724,7
10725,0
10726,7
10727,7
10728,2
10729,7
10730,4
10731,4
10732,7
10733,8
10734,7
10735,1
10736,4
10737,0
10738,0
10739,4
10740,7
10741,2
10742,7
10743,2
10744,2
10745,4
10746,4
10747,0
10748,1
10749,0
10750,7
10751,4
10752,0
10753,1
10754,7
10755,2
10756,0
10757,2
10758,1
10759,7
10760,2
10761,7
10762,3
10763,8
10764,7
10765,7
10766,2
10767,8
10768,7
10769,8
10770,2
10771,7
10772,7
10773,2
10774,7
10775,0
10776,8
10777,1
10778,6
10779,2
10780,2
10781,8
10782,8
10783,0
10784,2
10785,4
10786,0
10787,7
10788,8
10789,8
10790,8
10791,0
10792,2
10793,4
10794,9
10795,0
10796,2
10797,8
10798,0
10799,6
10800,2
10801,7
10802,4
10803,9
10804,7
10805,0
10806,2
10807,3
10808,7
10809,0
10810,8
10811,1
10812,0
10813,2
10814,8
10815,2
10816,5
10817,4
10818,0
10819,2
10820,4
10821,8
10822,2
10823,2
10824,8
10825,8
10826,7
10827,0
10828,7
10829,1
10830,4
10831,1
10832,5
10833,8
10834,2
10835,4
10836,2
10837,7
10838,2
10839,7
10840,1
10841,2
10842,4
10843,4
10844,7
10845,1
10846,7
10847,5
10848,1
10849,8
10850,7
10851,7
10852,7
10853,2
10854,7
10855,7
10856,2
10857,0
10858,2
10859,8
10860,4
10861,5
10862,0
10863,2
10864,4
10865,2
10866,5
10867,2
10868,4
10869,7
10870,1
10871,0
10872,4
10873,2
10874,2
10875,0
10876,7
10877,4
10878,0
10879,1
10880,8
10881,8
10882,0
10883,2
10884,8
10885,8
10886,4
10887,4
10888,2
10889,0
10890,0
10891,2
10892,1
10893,2
10894,8
10895,2
10896,4
10897,1
10898,7
10899,4
10900,0
10901,7
10902,7
10903,4
10904,2
10905,6
10906,0
10907,2
10908,2
10909,1
10910,7
10911,2
10912,4
10913,0
10914,0
10915,0
10916,1
10917,7
10918,8
10919,4
10920,7
10921,0
10922,8
10923,4
10924,0
10925,2
10926,2
10927,2
